Anomaly_Score,IF_Score,AE_Score,is_anomaly,is_high_return,is_whale_anomaly,is_suspicious,Recency,Frequency,Monetary,Return_Rate,Avg_Basket_Size,Max_Single_Order,Monetary_Percentile,Purchase_Rate,Unique_Products,Days_Since_Purchase,Interpurchase_Std,Revenue_Per_Day
0.11487993434649522,0.22869793749146583,0.021756113,False,False,False,False,172.0,2,83.35,0.0,65.33333333333333,149.41,0.44341372912801486,0.008130081300813009,18,74.0,31.189883352289275,0.3388211382113821
0.09074606902808076,0.14459331763916822,0.046689227,False,False,False,False,139.0,1,257.37,0.0,110.0,257.37,0.6564007421150279,0.004975124378109453,115,62.0,12.197591975467946,1.28044776119403
0.10627200246329195,0.19117689746342514,0.03680436,False,False,False,False,145.0,4,223.89249999999998,0.0,128.4,302.46,0.6207792207792208,0.026143790849673203,129,8.0,7.124775249806023,1.4633496732026143
0.1403355047152548,0.2388811459245746,0.059707254,False,False,False,False,91.0,4,125.7075,0.0,58.833333333333336,161.9,0.49165120593692024,0.034482758620689655,37,25.0,7.0177738393214115,1.0836853448275863
0.07706445603394192,0.15428556768317314,0.013883546,False,False,False,False,153.0,2,130.01999999999998,0.0,51.333333333333336,159.22,0.4972170686456401,0.010050251256281407,23,46.0,23.758525469134923,0.6533668341708542
0.14665630924191247,0.1896384544391581,0.111489095,False,False,False,False,183.0,1,301.52,0.0,176.5,681.05,0.7038961038961039,0.00425531914893617,29,52.0,32.17335854398791,1.2830638297872339
0.1200723527845082,0.19665861935004864,0.057410862,False,False,False,False,77.0,1,117.35999999999999,0.0,109.0,117.36,0.4753246753246753,0.012658227848101266,16,2.0,19.25,1.4855696202531643
0.047408056075852155,0.03207706039808644,0.059951596,False,False,False,False,0.0,0,0.0,0.0,336.0,307.72,0.20946196660482375,0.0,21,95.0,0.0,0.0
0.11456273462736845,0.16107882816182773,0.07650411,False,False,False,False,131.0,1,299.92,0.0,151.5,299.92,0.7009276437847867,0.006097560975609756,138,33.0,10.841637140691068,1.8287804878048781
0.42936294450416795,0.2665429462780474,0.5625793,False,False,False,False,146.0,1,18.72,0.0,292.5,903.67,0.4230055658627087,0.006666666666666667,54,4.0,19.868083469241334,0.1248
0.07318317728612213,0.13906575380372532,0.01927925,False,False,False,False,160.0,2,183.37,0.0,87.33333333333333,235.94,0.5677179962894249,0.011560693641618497,29,13.0,20.599273027490167,1.059942196531792
0.03889731870660304,0.04518762631701362,0.0337507,False,False,False,False,0.0,0,0.0,0.0,320.0,455.3,0.20946196660482375,0.0,31,86.0,0.0,0.0
0.1672028115610597,0.2398078389124335,0.107798696,False,False,False,False,254.0,3,526.2766666666666,0.0,390.5,581.82,0.8927643784786642,0.011152416356877323,102,15.0,15.933577540365029,1.9564188351920693
0.012415037615917127,0.006277770496787849,0.017436437,False,False,False,False,0.0,0,0.0,0.0,170.0,306.13,0.20946196660482375,0.0,15,111.0,0.0,0.0
0.07718630444481442,0.156650312084279,0.012170298,False,False,False,False,199.0,4,176.5125,0.0,71.33333333333333,264.27,0.5576994434137291,0.01809954751131222,36,22.0,16.781053050884474,0.7986990950226244
0.05054349014344058,0.08042141649860457,0.026097914,False,False,False,False,0.0,0,0.0,0.0,18.5,43.650000000000006,0.20946196660482375,0.0,8,197.0,0.0,0.0
0.016160191827857114,0.023533185218426067,0.010127743,False,False,False,False,0.0,0,0.0,0.0,55.0,178.39,0.20946196660482375,0.0,24,111.0,0.0,0.0
0.03667751123294982,0.04760221435594897,0.027739117,False,False,False,False,0.0,0,0.0,0.0,28.0,114.77,0.20946196660482375,0.0,18,38.0,0.0,0.0
0.05565752075195711,0.09797726830576087,0.021032272,False,False,False,False,0.0,0,0.0,0.0,185.0,415.47,0.20946196660482375,0.0,59,121.0,0.0,0.0
0.05784227218301137,0.05492270580201325,0.060231008,False,False,False,False,0.0,0,0.0,0.0,358.0,413.46,0.20946196660482375,0.0,24,137.0,0.0,0.0
0.05795385481145116,0.05096256272055777,0.063674,False,False,False,False,0.0,0,0.0,0.0,216.0,147.12,0.20946196660482375,0.0,3,48.0,0.0,0.0
0.06186499723739477,0.11835484242984656,0.015646033,False,False,False,False,192.0,2,295.125,0.0,131.33333333333334,428.85,0.69721706864564,0.00904977375565611,42,29.0,19.88575533657503,1.3354072398190044
0.020401005846515836,0.02619831145859547,0.015657755,False,False,False,False,0.0,0,0.0,0.0,96.0,344.90000000000003,0.20946196660482375,0.0,20,176.0,0.0,0.0
0.133415904347564,0.22785464195071592,0.056147844,False,False,False,False,86.0,1,618.9,0.0,317.5,618.9,0.9183673469387755,0.005208333333333333,66,106.0,10.462776733243295,3.2234374999999997
0.018263057936140595,0.03109799416563841,0.0077617466,False,False,False,False,0.0,0,0.0,0.0,100.0,179.0,0.20946196660482375,0.0,1,108.0,0.0,0.0
0.10957391779385917,0.18093363765793624,0.051188692,False,False,False,False,140.0,1,215.65,0.0,106.5,215.65,0.6092764378478664,0.0038022813688212928,21,123.0,29.19201796799048,0.8199619771863118
0.03377670358414182,0.04576264221457926,0.023970027,False,False,False,False,0.0,0,0.0,0.0,154.0,157.02,0.20946196660482375,0.0,10,227.0,0.0,0.0
0.10518997584188398,0.18836015323586852,0.037141647,False,False,False,False,63.0,2,109.375,0.0,89.0,144.2,0.46159554730983304,0.00909090909090909,22,157.0,10.679916013743087,0.4971590909090909
0.04418355412361351,0.05239744152354592,0.0374631,False,False,False,False,0.0,0,0.0,0.0,46.0,157.11,0.20946196660482375,0.0,16,19.0,0.0,0.0
0.0954397438823459,0.1916529272958697,0.016719867,False,False,False,False,167.0,3,117.22666666666667,0.0,60.75,165.85,0.4749536178107607,0.011152416356877323,57,102.0,12.382829372838668,0.4357868649318464
0.028931839327323634,0.04912416953799503,0.012410842,False,False,False,False,0.0,0,0.0,0.0,28.0,185.39999999999998,0.20946196660482375,0.0,2,128.0,0.0,0.0
0.07284025751980092,0.12042362857597727,0.033908408,False,False,False,False,133.0,1,157.47,0.0,92.0,243.49,0.5358070500927644,0.00641025641025641,66,23.0,16.007351252397974,1.009423076923077
0.0280175639359185,0.05268016251547003,0.007839074,False,False,False,False,0.0,0,0.0,0.0,28.0,85.0,0.20946196660482375,0.0,5,122.0,0.0,0.0
0.19555309541065508,0.29554090846554026,0.11374488,False,False,False,False,115.0,1,527.8,0.0,431.0,980.28,0.8931354359925788,0.004347826086956522,92,115.0,11.737138350836053,2.2947826086956518
0.03881922444624526,0.0393180980930245,0.038411055,False,False,False,False,0.0,0,0.0,0.0,296.0,358.82,0.20946196660482375,0.0,21,43.0,0.0,0.0
0.15260703432088926,0.24625240801718135,0.07598809,False,False,False,False,93.0,2,64.8,0.0,57.333333333333336,105.0,0.43562152133580706,0.020618556701030927,9,4.0,19.44679350889955,0.668041237113402
0.04846223524894289,0.057036994379669914,0.041446522,False,False,False,False,0.0,0,0.0,0.0,140.0,584.3199999999999,0.20946196660482375,0.0,23,198.0,0.0,0.0
0.01948840497812322,0.036390379294878705,0.005659517,False,False,False,False,0.0,0,0.0,0.0,70.0,72.0,0.20946196660482375,0.0,8,92.0,0.0,0.0
0.011359660813257802,0.01538925891462456,0.008062717,False,False,False,False,0.0,0,0.0,0.0,116.0,184.64,0.20946196660482375,0.0,11,142.0,0.0,0.0
0.09707701984718946,0.17942810298503564,0.029698862,False,False,False,False,245.0,5,256.37800000000004,0.0,83.5,430.6,0.6556586270871985,0.0176678445229682,31,38.0,15.405430403647474,0.9059293286219082
0.036030789111268516,0.04852479369378088,0.025808422,False,False,False,False,0.0,0,0.0,0.0,269.0,487.51,0.20946196660482375,0.0,27,155.0,0.0,0.0
0.07048270059126754,0.136298768001533,0.01663319,False,False,False,False,146.0,2,278.31,0.0,83.66666666666667,320.83,0.6797773654916512,0.008264462809917356,34,96.0,19.232544197336995,1.1500413223140495
0.3191370047078812,0.3428597200681289,0.2997275,False,False,False,False,0.0,0,0.0,0.0,800.0,1432.0,0.20946196660482375,0.0,4,20.0,0.0,0.0
0.06146010060702317,0.1180440860676446,0.015164113,False,False,False,False,130.0,2,151.7,0.0,87.33333333333333,246.35,0.527643784786642,0.009900990099009901,35,72.0,17.980741121601508,0.7509900990099009
0.1381336966804772,0.18536492236281088,0.099489965,False,False,False,False,0.0,0,0.0,0.0,465.0,836.79,0.20946196660482375,0.0,54,164.0,0.0,0.0
0.024974085119033124,0.0371132453871309,0.015042044,False,False,False,False,0.0,0,0.0,0.0,149.0,167.55,0.20946196660482375,0.0,33,148.0,0.0,0.0
0.04410138310565695,0.03590693394506739,0.05080593,False,False,False,False,0.0,0,0.0,0.0,293.0,267.03,0.20946196660482375,0.0,27,143.0,0.0,0.0
0.2654698994086805,0.3645563746661219,0.18439914,False,False,False,False,25.0,1,519.98,0.0,285.0,519.98,0.8909090909090909,0.0196078431372549,59,26.0,3.2274861218395117,10.195686274509804
0.16405968072719104,0.2470035702587659,0.096196495,False,False,False,False,140.0,4,519.41,0.0,274.3333333333333,837.97,0.8894248608534323,0.027586206896551724,108,5.0,7.125532949488162,3.5821379310344827
0.17300940563876432,0.20895634007893232,0.14359827,False,False,False,False,70.0,1,11.9,0.0,96.0,337.01,0.42115027829313545,0.010416666666666666,86,26.0,7.484100794743638,0.12395833333333334
0.01645876943958359,0.023926282547525934,0.010348986,False,False,False,False,0.0,0,0.0,0.0,120.0,265.2,0.20946196660482375,0.0,3,128.0,0.0,0.0
0.05946176434863722,0.1040266502026963,0.022999585,False,False,False,False,0.0,0,0.0,0.0,52.0,181.0,0.20946196660482375,0.0,2,275.0,0.0,0.0
0.01713071697362739,0.028085708182906177,0.0081675425,False,False,False,False,0.0,0,0.0,0.0,55.0,176.5,0.20946196660482375,0.0,7,194.0,0.0,0.0
0.058707540848645406,0.10568640917825001,0.020270284,False,False,False,False,0.0,0,0.0,0.0,110.0,225.7,0.20946196660482375,0.0,6,283.0,0.0,0.0
0.08046691649853606,0.14203727595672383,0.030091168,False,False,False,False,0.0,0,0.0,0.0,144.0,250.04,0.20946196660482375,0.0,53,271.0,0.0,0.0
0.1959535051804511,0.2563886718444754,0.14650655,False,False,False,False,159.0,1,665.38,0.0,321.5,908.95,0.9335807050092765,0.004424778761061947,94,67.0,16.042469409111163,2.944159292035398
0.07797422912525963,0.11003942747486589,0.051739067,False,False,False,False,0.0,0,0.0,0.0,25.0,52.0,0.20946196660482375,0.0,1,20.0,0.0,0.0
0.026108028760753497,0.04434074880061861,0.011190348,False,False,False,False,0.0,0,0.0,0.0,100.0,165.0,0.20946196660482375,0.0,1,200.0,0.0,0.0
0.07700163427682127,0.151119412728844,0.016359815,False,False,False,False,174.0,2,149.065,0.0,73.33333333333333,225.61,0.5233766233766234,0.00749063670411985,26,93.0,23.888713546790974,0.5582958801498127
0.07887285905195789,0.13268529860208467,0.0348445,False,False,False,False,0.0,0,0.0,0.0,4.0,34.0,0.20946196660482375,0.0,1,204.0,0.0,0.0
0.019163218241055054,0.023161112657562988,0.015892213,False,False,False,False,0.0,0,0.0,0.0,109.0,205.1,0.20946196660482375,0.0,10,36.0,0.0,0.0
0.01739705685246852,0.02163485221771988,0.013929769,False,False,False,False,0.0,0,0.0,0.0,124.0,338.11,0.20946196660482375,0.0,29,110.0,0.0,0.0
0.03249671660048277,0.055306993128138804,0.013833763,False,False,False,False,0.0,0,0.0,0.0,26.0,72.9,0.20946196660482375,0.0,12,157.0,0.0,0.0
0.08071182574197974,0.13516836901208484,0.03615647,False,False,False,False,0.0,0,0.0,0.0,1.0,12.75,0.20946196660482375,0.0,1,159.0,0.0,0.0
0.058951142106891515,0.11359039042711444,0.014246302,False,False,False,False,122.0,2,287.865,0.0,109.66666666666667,410.87,0.6892393320964749,0.009302325581395349,62,93.0,11.613916656722221,1.3389069767441861
0.04359292153911584,0.06857022247152844,0.023156948,False,False,False,False,0.0,0,0.0,0.0,45.0,167.28,0.20946196660482375,0.0,35,167.0,0.0,0.0
0.09837933259843061,0.192129055303297,0.021675013,False,False,False,False,253.0,6,235.45666666666668,0.0,162.28571428571428,347.35,0.6330241187384045,0.022813688212927757,86,10.0,11.656867520693204,0.8952724968314323
0.10956957486602292,0.18640059806312953,0.046707828,False,False,False,False,41.0,1,81.36,0.0,38.0,272.76,0.4423005565862709,0.006060606060606061,4,124.0,20.5,0.4930909090909091
0.15727623633978977,0.17550645785062874,0.1423606,False,False,False,False,0.0,0,0.0,0.0,512.0,741.26,0.20946196660482375,0.0,35,197.0,0.0,0.0
0.12069910913717752,0.19012711445517022,0.063894376,False,False,False,False,0.0,0,0.0,0.0,194.0,307.64,0.20946196660482375,0.0,69,283.0,0.0,0.0
0.06171500654404932,0.11137355676703042,0.021085283,False,False,False,False,118.0,2,158.28,0.0,95.33333333333333,278.07,0.5380333951762524,0.011363636363636364,82,58.0,10.532434615613754,0.8993181818181818
0.010830095012663256,0.01834092087006889,0.004684874,False,False,False,False,0.0,0,0.0,0.0,69.0,180.1,0.20946196660482375,0.0,11,142.0,0.0,0.0
0.48616206302296117,0.676284987706851,0.33060694,False,False,False,False,0.0,0,0.0,0.0,1361.46111111111,3685.0121999999938,0.20946196660482375,0.0,68,121.0,0.0,0.0
0.06123170819408886,0.11308906194848467,0.018802963,False,False,False,False,91.0,1,196.73000000000002,0.0,92.5,392.12,0.5855287569573284,0.005050505050505051,24,107.0,18.371173070873837,0.9935858585858587
0.15380399714873838,0.22208880309631668,0.09793461,False,False,False,False,10.0,1,188.01999999999998,0.0,47.5,188.01999999999998,0.5743970315398886,0.018867924528301886,59,43.0,1.1618950038622236,3.5475471698113203
0.008110025173240987,0.01687161269432491,0.0009414535,False,False,False,False,0.0,0,0.0,0.0,75.0,171.45,0.20946196660482375,0.0,9,114.0,0.0,0.0
0.09855758517521737,0.17581827788525417,0.03534429,False,False,False,False,113.0,1,397.4,0.0,81.5,397.40000000000003,0.8230055658627087,0.004405286343612335,24,114.0,23.066028411208254,1.7506607929515416
0.028420627390282564,0.04234776582417049,0.017025696,False,False,False,False,0.0,0,0.0,0.0,27.0,113.06,0.20946196660482375,0.0,17,57.0,0.0,0.0
0.06471916915274403,0.11503094131299174,0.023554992,False,False,False,False,75.0,2,174.22,0.0,142.33333333333334,385.69,0.5551020408163265,0.014084507042253521,26,67.0,10.00819769808836,1.2269014084507042
0.07577883643430065,0.1279974812715493,0.03305449,False,False,False,False,0.0,0,0.0,0.0,2.0,25.5,0.20946196660482375,0.0,1,171.0,0.0,0.0
0.4068525363555434,0.29785240790377776,0.49603447,False,False,False,False,136.0,1,432.0,0.0,600.0,432.0,0.8474953617810761,0.0045045045045045045,1,86.0,0.0,1.945945945945946
0.25305872999383144,0.36807447324755305,0.15895493,False,False,False,False,189.0,6,368.6383333333333,0.0,329.2857142857143,1491.46,0.796660482374768,0.022388059701492536,145,79.0,6.348256155639643,1.3755161691542288
0.014090080471545894,0.02395942073692975,0.0060151657,False,False,False,False,0.0,0,0.0,0.0,44.0,161.9,0.20946196660482375,0.0,15,90.0,0.0,0.0
0.02325511946687482,0.04462136244132303,0.0057736477,False,False,False,False,0.0,0,0.0,0.0,63.0,121.17000000000002,0.20946196660482375,0.0,3,183.0,0.0,0.0
0.03277065416738338,0.04115443672438346,0.025911195,False,False,False,False,0.0,0,0.0,0.0,192.0,343.36,0.20946196660482375,0.0,20,16.0,0.0,0.0
0.011016856670647298,0.022684679446922817,0.0014704561,False,False,False,False,0.0,0,0.0,0.0,52.0,134.04,0.20946196660482375,0.0,8,106.0,0.0,0.0
0.020619006764359384,0.022486762727779608,0.019090842,False,False,False,False,0.0,0,0.0,0.0,73.0,252.45,0.20946196660482375,0.0,14,51.0,0.0,0.0
0.07022172186083447,0.09597331226549438,0.049152236,False,False,False,False,0.0,0,0.0,0.0,190.0,821.1,0.20946196660482375,0.0,21,207.0,0.0,0.0
0.3625884795812868,0.3286653414099533,0.39034376,False,False,False,False,52.0,1,33.0,0.0,543.0,857.7,0.424860853432282,0.016666666666666666,7,8.0,19.654152596479815,0.55
0.25061686154839724,0.26688774021990497,0.23730431,False,False,False,False,245.0,6,215.23666666666668,0.0,92.85714285714286,785.65,0.6077922077922078,0.024291497975708502,177,2.0,7.893322243308107,0.8714035087719298
0.24351967903814103,0.3582801925438728,0.1496247,False,False,False,False,86.0,1,760.8000000000001,0.0,173.0,760.8000000000001,0.9487940630797773,0.00909090909090909,25,24.0,17.000000000000007,6.916363636363637
0.16162556470096526,0.22095093430546514,0.113086626,False,False,False,False,261.0,2,152.75,0.0,166.33333333333334,354.23,0.5291280148423005,0.007067137809187279,98,22.0,19.255772813417003,0.5397526501766784
0.1946700469729407,0.24727166385056876,0.15163235,False,False,False,False,246.0,3,538.31,0.0,232.0,1086.8300000000002,0.8961038961038961,0.01079136690647482,36,32.0,26.125126262321157,1.93636690647482
0.22361342667460987,0.26140191618867603,0.19269557,False,False,False,False,0.0,0,0.0,0.0,656.0,1382.88,0.20946196660482375,0.0,3,74.0,0.0,0.0
0.15578256029544957,0.20624517243567853,0.114494964,False,False,False,False,85.0,1,293.92,0.0,375.0,293.92,0.6961038961038961,0.004366812227074236,35,144.0,13.999999999999998,1.2834934497816595
0.15830340995675934,0.14707957736400795,0.16748655,False,False,False,False,0.0,0,0.0,0.0,485.0,919.61,0.20946196660482375,0.0,22,39.0,0.0,0.0
0.07979504217670924,0.15078570928212814,0.021711769,False,False,False,False,178.0,2,134.75,0.0,68.0,197.1,0.5042671614100186,0.009615384615384616,23,30.0,25.50122061714746,0.6478365384615384
0.09706594380062988,0.10117264163322298,0.093705915,False,False,False,False,0.0,0,0.0,0.0,487.0,440.0,0.20946196660482375,0.0,28,135.0,0.0,0.0
0.06835911414479756,0.1276895236407285,0.019816052,False,False,False,False,183.0,2,234.395,0.0,96.66666666666667,245.31,0.6322820037105752,0.007380073800738007,56,88.0,15.66192861015779,0.8649261992619927
0.02422074210061509,0.02161160070396967,0.026355494,False,False,False,False,0.0,0,0.0,0.0,149.0,168.31,0.20946196660482375,0.0,19,37.0,0.0,0.0
0.07236103592620385,0.12332929650514418,0.03065973,False,False,False,False,72.0,1,358.57,0.0,146.0,358.57,0.785899814471243,0.008,23,53.0,12.962767194288933,2.86856
0.21510027995617875,0.26994807633893775,0.1702248,False,False,False,False,61.0,3,198.53,0.0,131.25,300.74,0.5888682745825603,0.02608695652173913,172,54.0,2.4575226952310913,1.7263478260869565
0.03292727583967904,0.050435697907060595,0.018602204,False,False,False,False,0.0,0,0.0,0.0,96.0,505.2,0.20946196660482375,0.0,6,162.0,0.0,0.0
0.0270087922556679,0.038583890970874835,0.017538257,False,False,False,False,0.0,0,0.0,0.0,147.0,226.85,0.20946196660482375,0.0,4,163.0,0.0,0.0
0.06935835766260495,0.10847666914738263,0.037352465,False,False,False,False,121.0,2,315.89,0.0,228.5,301.48,0.7391465677179963,0.012738853503184714,29,36.0,12.24389403647673,2.0120382165605095
0.06436114069210204,0.11232148566481609,0.025120858,False,False,False,False,0.0,0,0.0,0.0,12.0,30.599999999999998,0.20946196660482375,0.0,1,148.0,0.0,0.0
0.19760897428207913,0.2605001224503102,0.14615257,False,False,False,False,235.0,1,294.9,0.0,401.0,406.56,0.6964749536178108,0.0035460992907801418,39,47.0,37.469987990390386,1.0457446808510638
0.033548129152036865,0.04202066483492578,0.026616054,False,False,False,False,0.0,0,0.0,0.0,248.0,323.09,0.20946196660482375,0.0,34,53.0,0.0,0.0
0.07720993875907095,0.07068992587032652,0.08254449,False,False,False,False,0.0,0,0.0,0.0,346.0,549.26,0.20946196660482375,0.0,15,194.0,0.0,0.0
0.04539049111084109,0.04525307714444543,0.04550292,False,False,False,False,0.0,0,0.0,0.0,209.0,291.33,0.20946196660482375,0.0,16,11.0,0.0,0.0
0.08148170523612716,0.12247704549562088,0.04794006,False,False,False,False,0.0,0,0.0,0.0,131.0,304.24,0.20946196660482375,0.0,62,24.0,0.0,0.0
0.10474984078286464,0.18570864181117602,0.03851082,False,False,False,False,55.0,1,314.55,0.0,85.5,314.55,0.736178107606679,0.0056179775280898875,8,123.0,20.410081542498272,1.7671348314606743
0.2255834967599047,0.24417374547007625,0.21037328,False,False,False,False,0.0,0,0.0,0.0,528.0,970.6,0.20946196660482375,0.0,10,229.0,0.0,0.0
0.05513995561317512,0.08890403748255987,0.027514797,False,False,False,False,0.0,0,0.0,0.0,9.0,53.5,0.20946196660482375,0.0,9,200.0,0.0,0.0
0.32406609037069417,0.4769800002607579,0.1989547,False,False,False,False,83.0,9,404.9088888888889,0.0,246.5,832.5,0.8278293135435992,0.08411214953271028,23,24.0,3.4637728804423333,3.7841952232606437
0.03244732504608441,0.048423365956593634,0.019376019,False,False,False,False,0.0,0,0.0,0.0,77.0,156.75,0.20946196660482375,0.0,8,29.0,0.0,0.0
0.03942028250815527,0.06298938775000873,0.020136468,False,False,False,False,0.0,0,0.0,0.0,204.0,360.0,0.20946196660482375,0.0,52,104.0,0.0,0.0
0.09189579571036957,0.17040098148912108,0.02766428,False,False,False,False,75.0,2,182.385,0.0,85.33333333333333,252.54,0.564378478664193,0.008264462809917356,29,167.0,9.518869206357547,0.7536570247933884
0.037868253744688135,0.04517676898074702,0.03188856,False,False,False,False,0.0,0,0.0,0.0,21.0,298.0,0.20946196660482375,0.0,7,185.0,0.0,0.0
0.014551141877743179,0.01835002381994233,0.011442966,False,False,False,False,0.0,0,0.0,0.0,104.0,198.4,0.20946196660482375,0.0,12,201.0,0.0,0.0
0.03152302356972461,0.05909910596441703,0.008960774,False,False,False,False,0.0,0,0.0,0.0,72.0,76.32000000000001,0.20946196660482375,0.0,1,127.0,0.0,0.0
0.03638129639391578,0.06142039586580411,0.01589476,False,False,False,False,0.0,0,0.0,0.0,60.0,165.35,0.20946196660482375,0.0,41,83.0,0.0,0.0
0.3760627760429964,0.394659562009305,0.3608472,False,False,False,False,41.0,1,579.0,0.0,600.0,937.0,0.9087198515769944,0.01282051282051282,7,37.0,12.649110640673518,7.423076923076923
0.28355168171880174,0.41584171339665355,0.17531438,False,False,False,False,225.0,1,647.75,0.0,151.5,647.75,0.9257884972170687,0.0038022813688212928,13,38.0,59.86651818838306,2.4629277566539924
0.10539043352996207,0.18036618897197193,0.044046633,False,False,False,False,66.0,1,276.12,0.0,131.5,276.12,0.6764378478664193,0.005649717514124294,9,111.0,23.33452377915607,1.56
0.04223223772034485,0.061070550567252524,0.026819073,False,False,False,False,0.0,0,0.0,0.0,13.0,101.15,0.20946196660482375,0.0,6,47.0,0.0,0.0
0.060638010521864356,0.06520430251433995,0.056901954,False,False,False,False,0.0,0,0.0,0.0,204.0,296.64,0.20946196660482375,0.0,13,1.0,0.0,0.0
0.1472487518931977,0.22343091550702343,0.08491789,False,False,False,False,97.0,1,56.86,0.0,104.0,122.10000000000001,0.43153988868274584,0.0040650406504065045,13,149.0,27.712812921102035,0.23113821138211382
0.025553185372847866,0.03871242799537833,0.014786532,False,False,False,False,0.0,0,0.0,0.0,44.0,131.82,0.20946196660482375,0.0,19,188.0,0.0,0.0
0.025900179286302158,0.034458626369637535,0.018897813,False,False,False,False,0.0,0,0.0,0.0,61.0,190.05,0.20946196660482375,0.0,24,47.0,0.0,0.0
0.13807495900163036,0.2293426260499818,0.06340141,False,False,False,False,105.0,6,261.83666666666664,0.0,110.42857142857143,444.45,0.6601113172541744,0.034482758620689655,68,69.0,5.294334808509075,1.5048084291187738
0.054170400115268226,0.08966560625901221,0.025128867,False,False,False,False,0.0,0,0.0,0.0,107.0,176.4,0.20946196660482375,0.0,28,274.0,0.0,0.0
0.10253619885549968,0.18782533122667616,0.03275418,False,False,False,False,243.0,2,161.39499999999998,0.0,119.33333333333333,216.34,0.5410018552875696,0.007462686567164179,83,25.0,18.702819844722143,0.6022201492537312
0.03938219433807347,0.07019531536782259,0.014171459,False,False,False,False,0.0,0,0.0,0.0,13.0,67.95,0.20946196660482375,0.0,5,128.0,0.0,0.0
0.04769232095054549,0.03633173738964757,0.05698734,False,False,False,False,0.0,0,0.0,0.0,333.0,319.02,0.20946196660482375,0.0,21,99.0,0.0,0.0
0.08591926056711326,0.1637492381824045,0.022240188,False,False,False,False,203.0,2,124.28,0.0,67.33333333333333,159.65,0.48905380333951765,0.008438818565400843,48,34.0,19.636463815453556,0.5243881856540085
0.025586968704267937,0.04015579084379717,0.013667023,False,False,False,False,0.0,0,0.0,0.0,50.0,153.41,0.20946196660482375,0.0,21,181.0,0.0,0.0
0.32565484338952944,0.43170775294201996,0.23888427,False,False,False,False,72.0,5,277.37600000000003,0.0,338.1666666666667,532.21,0.6779220779220779,0.06756756756756757,118,2.0,3.357555024883172,3.748324324324325
0.06446321133003324,0.11000241487060852,0.027203862,False,False,False,False,44.0,1,157.81,0.0,77.0,157.81,0.5369202226345083,0.009259259259259259,16,64.0,10.429031876562318,1.4612037037037038
0.11384693290006999,0.1762752925954899,0.06276918,False,False,False,False,127.0,1,549.32,0.0,302.5,549.32,0.9009276437847866,0.006622516556291391,52,24.0,17.124676506566345,3.637880794701987
